"","ensembl_gene_id","res","Identifier"
"10587","ENSG00000126882","NotSig","NM_001399459"
"10588","ENSG00000107223","NotSig","NM_001281297"
"10589","ENSG00000162298","NotSig","NM_032431"
"10590","ENSG00000095485","NotSig","NM_001303404"
"10591","ENSG00000145675","NotSig","NM_001242466"
"10592","ENSG00000184162","NotSig","NM_001300945"
"10593","ENSG00000184990","NotSig","NM_006427"
"10594","ENSG00000151576","NotSig","NM_001256835"
"10595","ENSG00000183258","NotSig","NM_001321732"
"10596","ENSG00000108256","NotSig","NM_020772"
"10597","ENSG00000083828","NotSig","NM_001077426"
"10598","ENSG00000172845","NotSig","NM_001017371"
"10599","ENSG00000110514","NotSig","NM_001135943"
"10600","ENSG00000136807","NotSig","NM_001261"
"10601","ENSG00000155380","NotSig","NM_001166496"
"10602","ENSG00000142892","NotSig","NM_005482"
"10603","ENSG00000139343","NotSig","NM_001394209"
"10604","ENSG00000225697","NotSig","NM_001040454"
"10605","ENSG00000133606","NotSig","NM_001145125"
"10606","ENSG00000177200","NotSig","NM_001308319"
"10607","ENSG00000175467","NotSig","NM_005146"
"10608","ENSG00000133393","NotSig","NM_001304497"
"10609","ENSG00000138663","NotSig","NM_001258006"
"10610","ENSG00000165704","NotSig","NM_000194"
"10611","ENSG00000197728","NotSig","NM_001029"
"10612","ENSG00000117691","NotSig","NM_013349"
"10613","ENSG00000282958","NotSig","NM_001102397"
"10614","ENSG00000163874","NotSig","NM_001323550"
"10615","ENSG00000173153","NotSig","NM_001282450"
"10616","ENSG00000197329","NotSig","NM_020651"
"10617","ENSG00000135049","NotSig","NM_001286715"
"10618","ENSG00000187193","NotSig","NM_005952"
"10619","ENSG00000116954","NotSig","NM_001271851"
"10620","ENSG00000112308","NotSig","NM_001410835"
"10621","ENSG00000175376","NotSig","NM_001242481"
"10622","ENSG00000081189","NotSig","NM_001131005"
"10623","ENSG00000186566","NotSig","NM_001002909"
"10624","ENSG00000115415","NotSig","NM_001384880"
"10625","ENSG00000136381","NotSig","NM_001320941"
"10626","ENSG00000104960","NotSig","NM_001305105"
"10627","ENSG00000103024","NotSig","NM_002513"
"10628","ENSG00000136141","NotSig","NM_001164211"
"10629","ENSG00000104133","NotSig","NM_001160227"
"10630","ENSG00000184743","NotSig","NM_001290048"
"10631","ENSG00000110934","NotSig","NM_001290007"
"10632","ENSG00000145348","NotSig","NM_001163435"
"10633","ENSG00000204650","NotSig","NM_152466"
"10634","ENSG00000058272","NotSig","NM_001143885"
"10635","ENSG00000205937","NotSig","NM_001286625"
"10636","ENSG00000147687","NotSig","NM_001146160"
"10637","ENSG00000175455","NotSig","NM_001308317"
"10638","ENSG00000130741","NotSig","NM_001415"
"10639","ENSG00000175634","NotSig","NM_001007071"
"10640","ENSG00000173726","NotSig","NM_014765"
"10641","ENSG00000175643","NotSig","NM_152308"
"10642","ENSG00000112578","NotSig","NM_004053"
"10643","ENSG00000100523","NotSig","NM_001160147"
"10644","ENSG00000121210","NotSig","NM_001131007"
"10645","ENSG00000160877","NotSig","NM_052876"
"10646","ENSG00000196187","NotSig","NM_014698"
"10647","ENSG00000163605","NotSig","NM_001318025"
"10648","ENSG00000101138","NotSig","NM_001033521"
"10649","ENSG00000151247","NotSig","NM_001130678"
"10650","ENSG00000182400","NotSig","NM_001079537"
"10651","ENSG00000063322","NotSig","NM_001317770"
"10652","ENSG00000134057","NotSig","NM_001354844"
"10653","ENSG00000127483","NotSig","NM_001372052"
"10654","ENSG00000277424","NotSig","NM_001127204"
"10655","ENSG00000147789","NotSig","NM_001282795"
"10656","ENSG00000104231","NotSig","NM_001170796"
"10657","ENSG00000076604","NotSig","NM_004295"
"10658","ENSG00000108479","NotSig","NM_000154"
"10659","ENSG00000163444","NotSig","NM_001322955"
"10660","ENSG00000128059","NotSig","NM_002703"
"10661","ENSG00000083444","NotSig","NM_000302"
"10662","ENSG00000114738","NotSig","NM_001243925"
"10663","ENSG00000153130","NotSig","NM_001153446"
"10664","ENSG00000184575","NotSig","NM_007235"
"10665","ENSG00000169733","NotSig","NM_002917"
"10666","ENSG00000130939","NotSig","NM_001105562"
"10667","ENSG00000102977","NotSig","NM_001082486"
"10668","ENSG00000253719","NotSig","NM_001136262"
"10669","ENSG00000185721","NotSig","NM_004147"
"10670","ENSG00000157483","NotSig","NM_004998"
"10671","ENSG00000165669","NotSig","NM_001134672"
"10672","ENSG00000104522","NotSig","NM_001317783"
"10673","ENSG00000147403","NotSig","NM_001256577"
"10674","ENSG00000184831","NotSig","NM_024122"
"10675","ENSG00000167645","NotSig","NM_001013617"
"10676","ENSG00000135974","NotSig","NM_001286537"
"10677","ENSG00000144597","NotSig","NM_033083"
"10678","ENSG00000116161","NotSig","NM_001007214"
"10679","ENSG00000127804","NotSig","NM_024086"
"10680","ENSG00000037757","NotSig","NM_001031727"
"10681","ENSG00000099991","NotSig","NM_001199281"
"10682","ENSG00000120798","NotSig","NM_001032287"
"10683","ENSG00000005893","NotSig","NM_001122606"
"10684","ENSG00000141293","NotSig","NM_001075099"
"10685","ENSG00000165209","NotSig","NM_001171137"
"10686","ENSG00000160570","NotSig","NM_001270614"
"10687","ENSG00000170949","NotSig","NM_001102603"
"10688","ENSG00000165672","NotSig","NM_001302272"
"10689","ENSG00000213281","NotSig","NM_002524"
"10690","ENSG00000088448","NotSig","NM_001286721"
"10691","ENSG00000185787","NotSig","NM_001265603"
"10692","ENSG00000239789","NotSig","NM_015969"
"10693","ENSG00000197136","NotSig","NM_032223"
"10694","ENSG00000166326","NotSig","NM_017583"
"10695","ENSG00000186184","NotSig","NM_001206559"
"10696","ENSG00000076242","NotSig","NM_000249"
"10697","ENSG00000067182","NotSig","NM_001065"
"10698","ENSG00000148459","NotSig","NM_001321978"
"10699","ENSG00000146112","NotSig","NM_001134870"
"10700","ENSG00000100299","NotSig","NM_000487"
"10701","ENSG00000172171","NotSig","NM_024683"
"10702","ENSG00000119559","NotSig","NM_152482"
"10703","ENSG00000117419","NotSig","NM_001301698"
"10704","ENSG00000175931","NotSig","NM_022066"
"10705","ENSG00000176386","NotSig","NM_139286"
"10706","ENSG00000091640","NotSig","NM_004890"
"10707","ENSG00000160888","NotSig","NM_004907"
"10708","ENSG00000087053","NotSig","NM_001243571"
"10709","ENSG00000005175","NotSig","NM_001146075"
"10710","ENSG00000244005","NotSig","NM_001198989"
"10711","ENSG00000116586","NotSig","NM_001145264"
"10712","ENSG00000141504","NotSig","NM_001320845"
"10713","ENSG00000124299","NotSig","NM_000285"
"10714","ENSG00000132424","NotSig","NM_001322405"
"10715","ENSG00000180228","NotSig","NM_001139517"
"10716","ENSG00000095002","NotSig","NM_000251"
"10717","ENSG00000144827","NotSig","NM_001272069"
"10718","ENSG00000132471","NotSig","NM_001330499"
"10719","ENSG00000198380","NotSig","NM_001244710"
"10720","ENSG00000204120","NotSig","NM_001103146"
"10721","ENSG00000118961","NotSig","NM_001282719"
"10722","ENSG00000108424","NotSig","NM_001276453"
"10723","ENSG00000126261","NotSig","NM_001411139"
"10724","ENSG00000205155","NotSig","NM_001281532"
"10725","ENSG00000126524","NotSig","NM_016038"
"10726","ENSG00000158470","NotSig","NM_004776"
"10727","ENSG00000162086","NotSig","NM_001302109"
"10728","ENSG00000155100","NotSig","NM_001286745"
"10729","ENSG00000058804","NotSig","NM_001168551"
"10730","ENSG00000129824","NotSig","NM_001008"
"10731","ENSG00000196126","NotSig","NM_001243965"
"10732","ENSG00000014216","NotSig","NM_001198868"
"10733","ENSG00000109586","NotSig","NM_001375599"
"10734","ENSG00000258289","NotSig","NM_001204063"
"10735","ENSG00000137145","NotSig","NM_001330640"
"10736","ENSG00000126246","NotSig","NM_001346003"
"10737","ENSG00000238227","NotSig","NM_001256526"
"10738","ENSG00000120659","NotSig","NM_003701"
"10739","ENSG00000163812","NotSig","NM_001135179"
"10740","ENSG00000278759","NotSig","NM_001033052"
"10741","ENSG00000163798","NotSig","NM_018158"
"10742","ENSG00000102393","NotSig","NM_000169"
"10743","ENSG00000121058","NotSig","NM_004645"
"10744","ENSG00000145293","NotSig","NM_001292017"
"10745","ENSG00000138802","NotSig","NM_001042734"
"10746","ENSG00000197771","NotSig","NM_001256378"
"10747","ENSG00000141295","NotSig","NM_001145023"
"10748","ENSG00000230700","NotSig","NM_001282385"
"10749","ENSG00000126756","NotSig","NM_004182"
"10750","ENSG00000077454","NotSig","NM_001289934"
"10751","ENSG00000136243","NotSig","NM_001370443"
"10752","ENSG00000203667","NotSig","NM_001312871"
"10753","ENSG00000197355","NotSig","NM_207309"
"10754","ENSG00000169826","NotSig","NM_001319654"
"10755","ENSG00000174780","NotSig","NM_001267722"
"10756","ENSG00000145860","NotSig","NM_001199380"
"10757","ENSG00000071994","NotSig","NM_001199461"
"10758","ENSG00000141580","NotSig","NM_019613"
"10759","ENSG00000179912","NotSig","NM_001330121"
"10760","ENSG00000198589","NotSig","NM_001199282"
"10761","ENSG00000164880","NotSig","NM_001080453"
"10762","ENSG00000183943","NotSig","NM_005044"
"10763","ENSG00000282813","NotSig","NM_001161009"
"10764","ENSG00000105327","NotSig","NM_001127240"
"10765","ENSG00000243147","NotSig","NM_004891"
"10766","ENSG00000162241","NotSig","NM_001077241"
"10767","ENSG00000135912","NotSig","NM_014640"
"10768","ENSG00000198055","NotSig","NM_001004105"
"10769","ENSG00000175166","NotSig","NM_001278708"
"10770","ENSG00000165156","NotSig","NM_001017926"
"10771","ENSG00000165832","NotSig","NM_139169"
"10772","ENSG00000089335","NotSig","NM_001012320"
"10773","ENSG00000188811","NotSig","NM_001012754"
"10774","ENSG00000261052","NotSig","NM_001017387"
"10775","ENSG00000151461","NotSig","NM_015542"
"10776","ENSG00000217930","NotSig","NM_016069"
"10777","ENSG00000104856","NotSig","NM_001411087"
"10778","ENSG00000068885","NotSig","NM_001190241"
"10779","ENSG00000174227","NotSig","NM_001127178"
"10780","ENSG00000089006","NotSig","NM_001282454"
"10781","ENSG00000119638","NotSig","NM_001329237"
"10782","ENSG00000108518","NotSig","NM_001375991"
"10783","ENSG00000167635","NotSig","NM_001099638"
"10784","ENSG00000113360","NotSig","NM_001100412"
"10785","ENSG00000115694","NotSig","NM_001271977"
"10786","ENSG00000100580","NotSig","NM_001346131"
"10787","ENSG00000156599","NotSig","NM_015457"
"10788","ENSG00000189077","NotSig","NM_001317803"
"10789","ENSG00000166169","NotSig","NM_001174084"
"10790","ENSG00000105323","NotSig","NM_001301016"
"10791","ENSG00000242259","NotSig","NM_001166242"
"10792","ENSG00000148335","NotSig","NM_001286796"
"10793","ENSG00000090013","NotSig","NM_000713"
"10794","ENSG00000166164","NotSig","NM_001173984"
"10795","ENSG00000031003","NotSig","NM_001101800"
"10796","ENSG00000171130","NotSig","NM_001100592"
"10797","ENSG00000136718","NotSig","NM_001320304"
"10798","ENSG00000241839","NotSig","NM_001195059"
"10799","ENSG00000131475","NotSig","NM_032353"
"10800","ENSG00000139990","NotSig","NM_001284206"
"10801","ENSG00000262246","NotSig","NM_001201472"
"10802","ENSG00000005206","NotSig","NM_001077238"
"10803","ENSG00000197930","NotSig","NM_001382464"
"10804","ENSG00000166200","NotSig","NM_001143887"
"10805","ENSG00000144566","NotSig","NM_001292048"
"10806","ENSG00000140455","NotSig","NM_001256702"
"10807","ENSG00000196363","NotSig","NM_001384409"
"10808","ENSG00000123080","NotSig","NM_001262"
"10809","ENSG00000138036","NotSig","NM_001012665"
"10810","ENSG00000121022","NotSig","NM_006837"
"10811","ENSG00000131504","NotSig","NM_001079812"
"10812","ENSG00000114120","NotSig","NM_001104647"
"10813","ENSG00000084652","NotSig","NM_001376857"
"10814","ENSG00000149499","NotSig","NM_001300793"
"10815","ENSG00000101181","NotSig","NM_001384347"
"10816","ENSG00000262145","NotSig","NM_001320408"
"10817","ENSG00000152082","NotSig","NM_001330282"
"10818","ENSG00000107758","NotSig","NM_001142353"
"10819","ENSG00000116685","NotSig","NM_138346"
"10820","ENSG00000113522","NotSig","NM_005732"
"10821","ENSG00000173409","NotSig","NM_001346992"
"10822","ENSG00000081760","NotSig","NM_001319839"
"10823","ENSG00000128829","NotSig","NM_001013703"
"10824","ENSG00000071889","NotSig","NM_001171132"
"10825","ENSG00000134717","NotSig","NM_001136497"
"10826","ENSG00000168071","NotSig","NM_032251"
"10827","ENSG00000104756","NotSig","NM_017634"
"10828","ENSG00000105447","NotSig","NM_031485"
"10829","ENSG00000115840","NotSig","NM_003705"
"10830","ENSG00000205138","NotSig","NM_001042631"
"10831","ENSG00000124383","NotSig","NM_005791"
"10832","ENSG00000040341","NotSig","NM_001164380"
"10833","ENSG00000127989","NotSig","NM_001301134"
"10834","ENSG00000143603","NotSig","NM_001204087"
"10835","ENSG00000148719","NotSig","NM_001002762"
"10836","ENSG00000115368","NotSig","NM_001303096"
"10837","ENSG00000107099","NotSig","NM_001190458"
"10838","ENSG00000089486","NotSig","NM_001199054"
"10839","ENSG00000053254","NotSig","NM_001085471"
"10840","ENSG00000002330","NotSig","NM_004322"
"10841","ENSG00000182087","NotSig","NM_001033026"
"10842","ENSG00000126214","NotSig","NM_001130107"
"10843","ENSG00000282725","NotSig","NM_001201472"
"10844","ENSG00000141994","NotSig","NM_001161619"
"10845","ENSG00000242485","NotSig","NM_001318485"
"10846","ENSG00000178860","NotSig","NM_005098"
"10847","ENSG00000161847","NotSig","NM_001366174"
"10848","ENSG00000163104","NotSig","NM_001128429"
"10849","ENSG00000187147","NotSig","NM_001319956"
"10850","ENSG00000144791","NotSig","NM_014240"
"10851","ENSG00000068724","NotSig","NM_001288951"
"10852","ENSG00000083720","NotSig","NM_000436"
"10853","ENSG00000064545","NotSig","NM_001256766"
"10854","ENSG00000165417","NotSig","NM_001278940"
"10855","ENSG00000131669","NotSig","NM_004148"
"10856","ENSG00000173581","NotSig","NM_001370467"
"10857","ENSG00000125445","NotSig","NM_015971"
"10858","ENSG00000129460","NotSig","NM_001042635"
"10859","ENSG00000130560","NotSig","NM_016172"
"10860","ENSG00000235692","NotSig","NM_001185181"
"10861","ENSG00000105221","NotSig","NM_001243027"
"10862","ENSG00000198938","NotSig","YP_003024032"
"10863","ENSG00000160218","NotSig","NM_001001723"
"10864","ENSG00000236149","NotSig","NM_001025091"
"10865","ENSG00000127952","NotSig","NM_001317785"
"10866","ENSG00000114395","NotSig","NM_001291284"
"10867","ENSG00000167986","NotSig","NM_001923"
"10868","ENSG00000053372","NotSig","NM_016183"
"10869","ENSG00000100804","NotSig","NM_001130725"
"10870","ENSG00000033100","NotSig","NM_001284295"
"10871","ENSG00000107263","NotSig","NM_001304275"
"10872","ENSG00000206306","NotSig","NM_001243965"
"10873","ENSG00000100325","NotSig","NM_001242906"
"10874","ENSG00000069399","NotSig","NM_005178"
"10875","ENSG00000116747","NotSig","NM_001042369"
"10876","ENSG00000110200","NotSig","NM_001278485"
"10877","ENSG00000043093","NotSig","NM_001308101"
"10878","ENSG00000108523","NotSig","NM_001320356"
"10879","ENSG00000185338","NotSig","NM_003745"
"10880","ENSG00000127948","NotSig","NM_000941"
"10881","ENSG00000109111","NotSig","NM_001320755"
"10882","ENSG00000110906","NotSig","NM_001317395"
"10883","ENSG00000059804","NotSig","NM_006931"
"10884","ENSG00000160072","NotSig","NM_001317238"
"10885","ENSG00000111364","NotSig","NM_020936"
"10886","ENSG00000173465","NotSig","NM_001303024"
"10887","ENSG00000106397","NotSig","NM_001084"
"10888","ENSG00000169567","NotSig","NM_005340"
"10889","ENSG00000105676","NotSig","NM_001199196"
"10890","ENSG00000115128","NotSig","NM_016047"
"10891","ENSG00000196683","NotSig","NM_019059"
"10892","ENSG00000143258","NotSig","NM_001014443"
"10893","ENSG00000123415","NotSig","NM_001243787"
"10894","ENSG00000136731","NotSig","NM_001025777"
"10895","ENSG00000257949","NotSig","NM_001113324"
"10896","ENSG00000105705","NotSig","NM_021164"
"10897","ENSG00000275575","NotSig","NM_007079"
"10898","ENSG00000126216","NotSig","NM_001286277"
"10899","ENSG00000136021","NotSig","NM_001317784"
"10900","ENSG00000168496","NotSig","NM_004111"
"10901","ENSG00000140990","NotSig","NM_004548"
"10902","ENSG00000185947","NotSig","NM_001265588"
"10903","ENSG00000198876","NotSig","NM_015397"
"10904","ENSG00000099385","NotSig","NM_001286526"
"10905","ENSG00000176715","NotSig","NM_001127214"
"10906","ENSG00000205423","NotSig","NM_001281789"
"10907","ENSG00000276701","NotSig","NM_002415"
"10908","ENSG00000179021","NotSig","NM_173824"
"10909","ENSG00000129245","NotSig","NM_004860"
"10910","ENSG00000197982","NotSig","NM_001142726"
"10911","ENSG00000135441","NotSig","NM_001487"
"10912","ENSG00000005810","NotSig","NM_015057"
"10913","ENSG00000124486","NotSig","NM_001039590"
"10914","ENSG00000221978","NotSig","NM_001039577"
"10915","ENSG00000004961","NotSig","NM_001122608"
"10916","ENSG00000187522","NotSig","NM_001037538"
"10917","ENSG00000168488","NotSig","NM_001308230"
"10918","ENSG00000105723","NotSig","NM_019884"
"10919","ENSG00000104312","NotSig","NM_001375360"
"10920","ENSG00000141027","NotSig","NM_001190438"
"10921","ENSG00000073849","NotSig","NM_001353916"
"10922","ENSG00000117394","NotSig","NM_006516"
"10923","ENSG00000196230","NotSig","NM_001293212"
"10924","ENSG00000141699","NotSig","NM_178126"
"10925","ENSG00000120217","NotSig","NM_001267706"
"10926","ENSG00000168883","NotSig","NM_001256725"
"10927","ENSG00000197345","NotSig","NM_181512"
"10928","ENSG00000170619","NotSig","NM_001081003"
"10929","ENSG00000213593","NotSig","NM_001144012"
"10930","ENSG00000104805","NotSig","NM_006184"
"10931","ENSG00000278565","NotSig","NM_001098506"
"10932","ENSG00000143862","NotSig","NM_001256129"
"10933","ENSG00000198000","NotSig","NM_001256394"
"10934","ENSG00000196873","NotSig","NM_001291821"
"10935","ENSG00000167258","NotSig","NM_015083"
"10936","ENSG00000136824","NotSig","NM_001042550"
"10937","ENSG00000132670","NotSig","NM_001385302"
"10938","ENSG00000072501","NotSig","NM_001281463"
"10939","ENSG00000136813","NotSig","NM_001080398"
"10940","ENSG00000198382","NotSig","NM_001386671"
"10941","ENSG00000112561","NotSig","NM_001167827"
"10942","ENSG00000230995","NotSig","NM_001376195"
"10943","ENSG00000164466","NotSig","NM_001322977"
"10944","ENSG00000135317","NotSig","NM_001297614"
"10945","ENSG00000144118","NotSig","NM_001369400"
"10946","ENSG00000122008","NotSig","NM_001345921"
"10947","ENSG00000180370","NotSig","NM_002577"
"10948","ENSG00000283018","NotSig","NM_021107"
"10949","ENSG00000123374","NotSig","NM_001290230"
"10950","ENSG00000143748","NotSig","NM_001243146"
"10951","ENSG00000136518","NotSig","NM_004301"
"10952","ENSG00000009790","NotSig","NM_001287754"
"10953","ENSG00000111880","NotSig","NM_001286426"
"10954","ENSG00000185043","NotSig","NM_001277764"
"10955","ENSG00000136463","NotSig","NM_016360"
"10956","ENSG00000175265","NotSig","NM_001368071"
"10957","ENSG00000187954","NotSig","NM_001330618"
"10958","ENSG00000226492","NotSig","NM_001014433"
"10959","ENSG00000090621","NotSig","NM_001135653"
"10960","ENSG00000240303","NotSig","NM_032169"
"10961","ENSG00000075089","NotSig","NM_022496"
"10962","ENSG00000144043","NotSig","NM_144582"
"10963","ENSG00000100225","NotSig","NM_001033024"
"10964","ENSG00000076382","NotSig","NM_006461"
"10965","ENSG00000101940","NotSig","NM_001166426"
"10966","ENSG00000136045","NotSig","NM_001317962"
"10967","ENSG00000163904","NotSig","NM_021627"
"10968","ENSG00000072756","NotSig","NM_001302946"
"10969","ENSG00000164331","NotSig","NM_023039"
"10970","ENSG00000167766","NotSig","NM_001105549"
"10971","ENSG00000109046","NotSig","NM_001348350"
"10972","ENSG00000176142","NotSig","NM_018266"
"10973","ENSG00000173141","NotSig","NM_024026"
"10974","ENSG00000197601","NotSig","NM_032228"
"10975","ENSG00000150316","NotSig","NM_001363371"
"10976","ENSG00000142583","NotSig","NM_001135585"
"10977","ENSG00000256060","NotSig","NM_001355204"
"10978","ENSG00000103811","NotSig","NM_001319137"
"10979","ENSG00000166333","NotSig","NM_001014794"
"10980","ENSG00000167778","NotSig","NM_032840"
"10981","ENSG00000164405","NotSig","NM_014402"
"10982","ENSG00000170776","NotSig","NM_001270546"
"10983","ENSG00000164754","NotSig","NM_006265"
"10984","ENSG00000134453","NotSig","NM_001145547"
"10985","ENSG00000096746","NotSig","NM_001322434"
"10986","ENSG00000185650","NotSig","NM_001244698"
"10987","ENSG00000163902","NotSig","NM_002950"
"10988","ENSG00000183751","NotSig","NM_006453"
"10989","ENSG00000136897","NotSig","NM_019051"
"10990","ENSG00000182378","NotSig","NM_001370370"
"10991","ENSG00000204161","NotSig","NM_001010863"
"10992","ENSG00000149532","NotSig","NM_001136040"
"10993","ENSG00000110074","NotSig","NM_017547"
"10994","ENSG00000139266","NotSig","NM_138396"
"10995","ENSG00000185883","NotSig","NM_001198569"
"10996","ENSG00000100028","NotSig","NM_001278656"
"10997","ENSG00000120725","NotSig","NM_001037633"
"10998","ENSG00000197498","NotSig","NM_001289111"
"10999","ENSG00000140299","NotSig","NM_001320674"
"11000","ENSG00000130592","NotSig","NM_001013253"
"11001","ENSG00000099783","NotSig","NM_001297418"
"11002","ENSG00000127603","NotSig","NM_001394062"
"11003","ENSG00000239382","NotSig","NM_001297701"
"11004","ENSG00000263001","NotSig","NM_001163636"
"11005","ENSG00000168906","NotSig","NM_005911"
"11006","ENSG00000134287","NotSig","NM_001412914"
"11007","ENSG00000072803","NotSig","NM_001378974"
"11008","ENSG00000112851","NotSig","NM_001006600"
"11009","ENSG00000144048","NotSig","NM_003584"
"11010","ENSG00000188994","NotSig","NM_001351444"
"11011","ENSG00000185880","NotSig","NM_001301144"
"11012","ENSG00000244045","NotSig","NM_152464"
"11013","ENSG00000106682","NotSig","NM_022170"
"11014","ENSG00000163161","NotSig","NM_000122"
"11015","ENSG00000159140","NotSig","NM_001291411"
"11016","ENSG00000188603","NotSig","NM_000086"
"11017","ENSG00000142039","NotSig","NM_001346100"
"11018","ENSG00000129562","NotSig","NM_001344"
"11019","ENSG00000128218","NotSig","NM_013378"
"11020","ENSG00000106344","NotSig","NM_001166135"
"11021","ENSG00000148834","NotSig","NM_001191002"
"11022","ENSG00000109606","NotSig","NM_001358"
"11023","ENSG00000155115","NotSig","NM_138408"
"11024","ENSG00000173193","NotSig","NM_017554"
"11025","ENSG00000122481","NotSig","NM_001128142"
"11026","ENSG00000182473","NotSig","NM_001013839"
"11027","ENSG00000181991","NotSig","NM_001321970"
"11028","ENSG00000115539","NotSig","NM_024065"
"11029","ENSG00000146833","NotSig","NM_033017"
"11030","ENSG00000185728","NotSig","NM_001277813"
"11031","ENSG00000234857","NotSig","NR_037946"
"11032","ENSG00000065000","NotSig","NM_001077523"
"11033","ENSG00000176393","NotSig","NM_001319182"
"11034","ENSG00000095794","NotSig","NM_001267562"
"11035","ENSG00000165775","NotSig","NM_023934"
"11036","ENSG00000076662","NotSig","NM_001320605"
"11037","ENSG00000196843","NotSig","NM_001319085"
"11038","ENSG00000126787","NotSig","NM_001146015"
"11039","ENSG00000144802","NotSig","NM_001005474"
"11040","ENSG00000124406","NotSig","NM_001105529"
"11041","ENSG00000277768","NotSig","NM_021006"
"11042","ENSG00000128590","NotSig","NM_012328"
"11043","ENSG00000129657","NotSig","NM_001039573"
"11044","ENSG00000229524","NotSig","NM_001098534"
"11045","ENSG00000139146","NotSig","NM_001135811"
"11046","ENSG00000276016","NotSig","NM_001092"
"11047","ENSG00000163743","NotSig","NM_001008925"
"11048","ENSG00000187555","NotSig","NM_001286457"
"11049","ENSG00000167671","NotSig","NM_001171091"
"11050","ENSG00000143106","NotSig","NM_001199772"
"11051","ENSG00000198841","NotSig","NM_138417"
"11052","ENSG00000158417","NotSig","NM_015904"
"11053","ENSG00000164944","NotSig","NM_015496"
"11054","ENSG00000197217","NotSig","NM_001128930"
"11055","ENSG00000006125","NotSig","NM_001030006"
"11056","ENSG00000125652","NotSig","NM_032306"
"11057","ENSG00000137824","NotSig","NM_001304802"
"11058","ENSG00000092020","NotSig","NM_001305155"
"11059","ENSG00000170606","NotSig","NM_002154"
"11060","ENSG00000068323","NotSig","NM_001282142"
"11061","ENSG00000102575","NotSig","NM_001111034"
"11062","ENSG00000118518","NotSig","NM_001242844"
"11063","ENSG00000283100","NotSig","NM_001193286"
"11064","ENSG00000186660","NotSig","NM_001197051"
"11065","ENSG00000125817","NotSig","NM_001810"
"11066","ENSG00000115657","NotSig","NM_001349828"
"11067","ENSG00000164609","NotSig","NM_001364517"
"11068","ENSG00000166337","NotSig","NM_006284"
"11069","ENSG00000090316","NotSig","NM_001017405"
"11070","ENSG00000107796","NotSig","NM_001141945"
"11071","ENSG00000117410","NotSig","NM_001039457"
"11072","ENSG00000168701","NotSig","NM_001318217"
"11073","ENSG00000159461","NotSig","NM_001144"
"11074","ENSG00000107164","NotSig","NM_003934"
"11075","ENSG00000198231","NotSig","NM_007372"
"11076","ENSG00000187735","NotSig","NM_006756"
"11077","ENSG00000131051","NotSig","NM_001242599"
"11078","ENSG00000144580","NotSig","NM_001271634"
"11079","ENSG00000055208","NotSig","NM_001292034"
"11080","ENSG00000100410","NotSig","NM_032758"
"11081","ENSG00000178449","NotSig","NM_001257133"
"11082","ENSG00000185946","NotSig","NM_017619"
"11083","ENSG00000177697","NotSig","NM_001039490"
"11084","ENSG00000053501","NotSig","NM_018467"
"11085","ENSG00000138398","NotSig","NM_004792"
"11086","ENSG00000141543","NotSig","NM_001411099"
"11087","ENSG00000167515","NotSig","NM_001318524"
"11088","ENSG00000118046","NotSig","NM_000455"
"11089","ENSG00000118482","NotSig","NM_001290259"
"11090","ENSG00000102786","NotSig","NM_001039937"
"11091","ENSG00000138442","NotSig","NM_001371664"
"11092","ENSG00000146376","NotSig","NM_033515"
"11093","ENSG00000111602","NotSig","NM_001330295"
"11094","ENSG00000131368","NotSig","NM_022497"
"11095","ENSG00000197070","NotSig","NM_001317968"
"11096","ENSG00000144895","NotSig","NM_001319043"
"11097","ENSG00000052802","NotSig","NM_001017369"
"11098","ENSG00000030066","NotSig","NM_001318399"
"11099","ENSG00000131508","NotSig","NM_003339"
"11100","ENSG00000137478","NotSig","NM_014824"
"11101","ENSG00000141556","NotSig","NM_001033052"
"11102","ENSG00000004975","NotSig","NM_004422"
"11103","ENSG00000159147","NotSig","NM_017613"
"11104","ENSG00000158042","NotSig","NM_022061"
"11105","ENSG00000058673","NotSig","NM_001319238"
"11106","ENSG00000162613","NotSig","NM_001303433"
"11107","ENSG00000237508","NotSig","NM_001098478"
"11108","ENSG00000148634","NotSig","NM_001017972"
"11109","ENSG00000171723","NotSig","NM_001024218"
"11110","ENSG00000123353","NotSig","NM_014182"
"11111","ENSG00000204843","NotSig","NM_001135040"
"11112","ENSG00000196419","NotSig","NM_001288976"
"11113","ENSG00000165055","NotSig","NM_018396"
"11114","ENSG00000163872","NotSig","NM_001351369"
"11115","ENSG00000147224","NotSig","NM_001204402"
"11116","ENSG00000174744","NotSig","NM_001024957"
"11117","ENSG00000106785","NotSig","NM_014788"
"11118","ENSG00000146416","NotSig","NM_001286587"
"11119","ENSG00000184216","NotSig","NM_001025242"
"11120","ENSG00000137265","NotSig","NM_001195286"
"11121","ENSG00000108590","NotSig","NM_016060"
"11122","ENSG00000168411","NotSig","NM_001370534"
"11123","ENSG00000141298","NotSig","NM_001282129"
"11124","ENSG00000275544","NotSig","NM_004051"
"11125","ENSG00000075131","NotSig","NM_001289986"
"11126","ENSG00000109320","NotSig","NM_001165412"
"11127","ENSG00000254986","NotSig","NM_001256670"
"11128","ENSG00000126264","NotSig","NM_001007469"
"11129","ENSG00000103966","NotSig","NM_139265"
"11130","ENSG00000205758","NotSig","NM_145311"
