"","ensembl_gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","res","SYMBOL"
"5632","ENSG00000172888",0.122945644651869,2.65608112446979,1.31617644982718,0.199852951844075,0.565777499844184,-6.03081028172155,"NotSig","ZNF621"
"5633","ENSG00000170836",-0.251429955174826,3.28483196320461,-1.39811149355868,0.174152725334378,0.535299863356238,-6.03105634866858,"NotSig","PPM1D"
"5634","ENSG00000213760",0.400266200025466,0.807620443733771,0.896618883487156,0.3783301040023,0.727359509724743,-6.03125133651548,"NotSig","ATP6V1G2"
"5635","ENSG00000094631",0.214366607819799,3.83576496366201,1.52751306329274,0.138974012762239,0.482882620205162,-6.03132856748479,"NotSig","HDAC6"
"5636","ENSG00000221926",0.264482464990951,3.1680510456018,1.41786115655059,0.168366222451279,0.529449438596702,-6.03209008410098,"NotSig","TRIM16"
"5637","ENSG00000165804",0.174777555776712,0.614921878345723,0.697023470949805,0.492109879945177,0.792352310596224,-6.03213334735062,"NotSig","ZNF219"
"5638","ENSG00000131323",0.319602822481168,5.38546206298451,1.61763156819709,0.118077393254053,0.448080313291534,-6.03234749417545,"NotSig","TRAF3"
"5639","ENSG00000026297",-0.444987659107653,7.79677983880982,-1.63979952898855,0.113357406456862,0.439724933765608,-6.03256986767321,"NotSig","RNASET2"
"5640","ENSG00000237840",0.20952732185792,0.334746947273372,0.533993494757905,0.597982372306597,0.851707008305386,-6.03390267978545,"NotSig","FAM21FP"
"5641","ENSG00000237441",-0.541702969674293,0.646022159867386,-0.519281445164139,0.608053755483719,0.85613450452444,-6.03405608435633,"NotSig","RGL2"
"5642","ENSG00000168255",0.381087188892448,5.53170893533641,1.62187896163422,0.117160590975953,0.44669081658356,-6.0348235810375,"NotSig","POLR2J3-UPK3BL2"
"5643","ENSG00000183814",-0.185374602777229,0.545746886582611,-0.53950263888946,0.594231755285761,0.850447136829422,-6.03525658851581,"NotSig","LIN9"
"5644","ENSG00000077254",-0.144311955051163,4.53982426450901,-1.55728523588883,0.131758821753265,0.471806860105776,-6.03537397025774,"NotSig","USP33"
"5645","ENSG00000211959",-1.75683554503561,2.37492949498583,-0.142866439454587,0.887521362627999,0.967608446273392,-6.03557537543296,"NotSig","IGHV4-39"
"5646","ENSG00000166347",0.217545229370999,5.89965371031922,1.62540081872149,0.116404893924708,0.44540764492215,-6.03558521770309,"NotSig","CYB5A"
"5647","ENSG00000282284",-2.77066387989811,3.27348344360594,-0.809829623304287,0.425549563739637,0.755920451924432,-6.03580967912108,"NotSig",NA
"5648","ENSG00000272579",0.0127065705156437,0.101441619070701,0.0449263563980326,0.964516852468742,0.98958437315735,-6.03585957211972,"NotSig",NA
"5649","ENSG00000103472",0.156316029223668,0.865793500039874,0.806629882003652,0.427357670101828,0.755920451924432,-6.03636466828474,"NotSig","RRN3P2"
"5650","ENSG00000275221",0.120112611561137,0.0165196371847108,0.229542906591417,0.82028275610211,0.942265932467565,-6.03644046803735,"NotSig","H2AC15"
"5651","ENSG00000075651",0.721156808801736,1.01904782808595,0.905945991950091,0.373466474010577,0.724242146694419,-6.03652547785632,"NotSig","PLD1"
"5652","ENSG00000165046",-0.255083388729046,1.27498329024306,-0.848341127905709,0.404160873447087,0.743710037840107,-6.03685567187229,"NotSig","LETM2"
"5653","ENSG00000111912",0.251389695985884,4.58042788644729,1.5793978399013,0.126601347243508,0.463093018055139,-6.03694524375217,"NotSig","NCOA7"
"5654","ENSG00000106538",-0.409477448009518,0.718349944955549,-0.394656641048002,0.696386055185836,0.89485211640639,-6.03715925133573,"NotSig","RARRES2"
"5655","ENSG00000166912",-0.226834891156603,2.81284074834232,-1.31471088415452,0.20033809071412,0.566165006492239,-6.03743564722948,"NotSig","MTMR10"
"5656","ENSG00000136856",-0.325285010643449,2.48016743831594,-1.19082361216268,0.244717284330627,0.618060817114852,-6.03749484973013,"NotSig","SLC2A8"
"5657","ENSG00000108510",0.204330265176875,3.29676402254213,1.44512649053792,0.160630220827626,0.516356018144411,-6.03765565985597,"NotSig","MED13"
"5658","ENSG00000112139",0.226511382197089,-0.231837148063014,0.206525814979387,0.838024446828118,0.948533273657309,-6.03785990423946,"NotSig","MDGA1"
"5659","ENSG00000129007",-0.272879493801208,2.32616944416181,-1.22885949461144,0.230372378501231,0.604599181423283,-6.03804575976668,"NotSig","CALML4"
"5660","ENSG00000161642",-0.452218130961164,2.69057364920467,-1.24151024689212,0.225744309563335,0.598993033447774,-6.03851892111313,"NotSig","ZNF385A"
"5661","ENSG00000141068",0.49972762454662,4.35998459848792,1.57104639656405,0.128529309910349,0.466270414736447,-6.03888873498288,"NotSig","KSR1"
"5662","ENSG00000229644",0.976507161382851,1.95247391326043,1.27260018205535,0.214669926979476,0.585600416000576,-6.0392998037285,"NotSig","NAMPTP1"
"5663","ENSG00000010810",0.711917800867118,4.24546053144908,1.57237062998906,0.128222001877964,0.46608157149197,-6.03964094874758,"NotSig","FYN"
"5664","ENSG00000213516",-0.305807177181878,2.49393531573336,-1.23057294197364,0.229741387360143,0.604470198660609,-6.03998629616926,"NotSig","RBMXL1"
"5665","ENSG00000081014",0.203547736028912,2.67992777158121,1.33834004288132,0.192626678180805,0.558487291220734,-6.04046734199704,"NotSig","AP4E1"
"5666","ENSG00000129347",-0.489183866480495,3.03471944541976,-1.31973817107035,0.198677723409691,0.564659977440462,-6.04073737573273,"NotSig","KRI1"
"5667","ENSG00000130449",0.283546841186959,0.866576512484659,0.839469453495456,0.409026739097567,0.746683033137936,-6.04091116415013,"NotSig","ZSWIM6"
"5668","ENSG00000038274",-0.127960563863291,6.45776167279261,-1.6262052662019,0.116232851258264,0.445354374288538,-6.04101029779692,"NotSig","MAT2B"
"5669","ENSG00000196517",-0.413938716314842,1.56707336280191,-0.936162519766907,0.357993196008522,0.715198959806455,-6.04124981737391,"NotSig","SLC6A9"
"5670","ENSG00000163788",0.203293566874436,2.53927318958702,1.30460121224686,0.203709493082108,0.570528433502536,-6.04138086412846,"NotSig","SNRK"
"5671","ENSG00000176903",0.232497890537991,3.94718847765132,1.52983383113374,0.138400222150561,0.482029661438458,-6.04139491113388,"NotSig","PNMA1"
"5672","ENSG00000139370",0.404811681329037,5.79429442997406,1.62191128120547,0.117153637542129,0.44669081658356,-6.04197298346601,"NotSig","SLC15A4"
"5673","ENSG00000256294",0.144872016066935,1.35684558954794,0.968820329222742,0.341757286072094,0.704289373294434,-6.04210214424934,"NotSig","ZNF225"
"5674","ENSG00000186767",-0.330249544024589,2.32326585207436,-1.15154058494621,0.260219184137124,0.632781799629732,-6.04241018207967,"NotSig","SPIN4"
"5675","ENSG00000168807",-0.154216804867161,1.57857721914495,-0.990007391970904,0.331495138883683,0.695629151216291,-6.04265426619547,"NotSig","SNTB2"
"5676","ENSG00000141837",-0.166211778192675,0.0921830571493287,-0.445910830756305,0.659434222222105,0.879946137770012,-6.04315654142151,"NotSig","CACNA1A"
"5677","ENSG00000235030",-0.60234969201804,3.66595443814232,-0.423730853372149,0.675323878385444,0.887315275826316,-6.04334158733607,"NotSig","IER3"
"5678","ENSG00000211699",-0.448330236281092,2.46407477533411,-1.17333673046849,0.251531146013569,0.62428633930047,-6.04380260022287,"NotSig","TRGV3"
"5679","ENSG00000058335",0.0713761415459259,0.0194156029156711,0.188020075474425,0.852352820470105,0.953126805119718,-6.04407730004054,"NotSig","RASGRF1"
"5680","ENSG00000131263",0.251458019396374,2.85351960216383,1.36629900928429,0.183803113026029,0.54813232577882,-6.04423089365643,"NotSig","RLIM"
"5681","ENSG00000117091",-0.434364595618073,9.82288467733141,-1.63742816275906,0.113854678422506,0.440678301310779,-6.04426463766397,"NotSig","CD48"
"5682","ENSG00000100003",0.043787082969722,-0.0598536752930503,0.0874970083930438,0.930961652248197,0.981054160605764,-6.04436019054002,"NotSig","SEC14L2"
"5683","ENSG00000076003",-0.423539402186031,5.27082171006198,-1.5789406118454,0.126706279380688,0.463152635058481,-6.04494159044789,"NotSig","MCM6"
"5684","ENSG00000138439",-0.245123980377704,1.4447216644511,-0.912610880475786,0.370016298428719,0.722004041248304,-6.04497533880187,"NotSig","FAM117B"
"5685","ENSG00000123933",0.434813671872181,3.24160589496208,1.44881705153583,0.15960530966752,0.515150112835028,-6.04525477360974,"NotSig","MXD4"
"5686","ENSG00000232573",0.227607951403743,0.152983269150597,0.208448903002685,0.836538633884726,0.948391075356208,-6.04546671634931,"NotSig","RPL3P4"
"5687","ENSG00000147894",0.283614851718725,2.29421297319715,1.26032270850256,0.218992653133103,0.59113381019611,-6.04551105472412,"NotSig","C9orf72"
"5688","ENSG00000084636",-0.719033466086466,1.27591040236671,-0.761612210319013,0.453295470742991,0.773082905317228,-6.04590506423756,"NotSig","COL16A1"
"5689","ENSG00000124374",0.125661005232086,0.214638746862479,0.432068337352236,0.669332421598389,0.884419151885765,-6.04683659768974,"NotSig","PAIP2B"
"5690","ENSG00000100106",-0.231082998203909,3.67998415427679,-1.42539017475325,0.166200942302362,0.524648418341324,-6.04738517139531,"NotSig","TRIOBP"
"5691","ENSG00000188827",-0.175321013613795,1.89672511590764,-1.06446090070725,0.297120812202395,0.664912926371419,-6.04813634787211,"NotSig","SLX4"
